stdid,univcode,department_id,semester_clean,semester,term,course_name,subject,sub,facid,fac_fem,fac_female,course_rank,elite,age,female,reservation_stu,father_college,mother_college,b_i_jeemain_score,b_math_g1_score,b_physics_g1_score,e_math_g3_score,e_physics_g3_score,b_ct_score,b_ql_score,b_math_confidence,b_physics_confidence,e_math_confidence,e_physics_confidence,b_math_anxiety,b_physics_anxiety,e_math_anxiety,e_physics_anxiety,b_stay_branch,e_stay_branch,e_received_tutoring,b_salary_expected,e_salary_expected,b_n_friends,e_n_friends,e_ask_questions2,b_ask_questions2,you_equityminded_math,you_equityminded_physics,mates_equityminded_math,mates_equityminded_physics,e_mathstudy_25,b_mathstudy_25,e_physicsstudy_25,b_physicsstudy_25,e_mathstudy_27,b_mathstudy_27,e_physicsstudy_27,b_physicsstudy_27,e_mathstudy_29,b_mathstudy_29,e_physicsstudy_29,b_physicsstudy_29,b_received_tutoring,e_dropped_out,e_switchmajor,e_attend_grad_school,e_college_satisfied,e_stem_belonging_z,fac_associate_professor,fac_assistant_professor,fac_professor,fac_yearsinhighed,fac_degree_college_elite,reservation_fac,fac_age,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_highest_degree_masters,major_better_after2yrs,math_science_better_after2yrs,math_science_better_start,intelligence_beliefs,weekly_hours_tutoring,weekly_hours_homework_tests,weekly_hours_course,weekly_hours_advising_students,weekly_hours_lessons_planning,weekly_hours_teaching_class,tpi_score3,tpi_score4,tpi_score5,tpi_score8
100580,COL07,COL07_CS,1,1,1,SEM1_MATH,math,math,F0289,1,1,4.255,1,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,1,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,0,1,0,12.294,0,1,39.292,0,0,1,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.647,1.501,3.016,0.177,2.156,8.292,0.09512822313417876,-1.8867958009395431,0.8814950188241972,-1.4752978323105737
100580,COL07,COL07_CS,1,1,1,SEM1_PHYSICS,physics,physics,F0294,1,1,46.809,1,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,1,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,0,1,0,8.917,1,1,28.368,1,0,0,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.861,2.301,3.576,0.861,4.759,7.663,0.7610917486417901,0.8009073306624007,0.39847362787336515,-0.0045385479961406044
100580,COL07,COL07_CS,1,1,1,SEM1_PROGRAMMING,programming,programming,F0297,1,1,59.574,0,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,1,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,1,0,0,9.150,0,0,40.081,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,1.462,2.524,5.776,2.688,5.701,6.580,-1.3096044278036503,-0.5851105104816319,0.31211274805173306,0.6530734416989984
100580,COL07,COL07_CS,1,1,1,SEM1_WRITING,writing,writing,F0299,0,0,82.979,0,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,1,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,0,1,0,9.577,1,1,50.902,0,0,1,5_strongly_agree,1_strongly_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,1.837,2.127,5.155,2.258,2.532,8.673,0.3776135523359639,0.07651900859289644,-0.7411415823851703,1.5672020507911537
100580,COL07,COL07_CS,2,2,2,SEM2_MATH,math,math,F0302,0,0,91.489,0,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,NA,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,0,1,0,3.096,1,0,34.636,0,0,1,3_neither_agree_nor_disagree,4_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,2.008,1.283,5.784,3.412,4.059,4.655,-2.2593414353953696,0.04071414379013451,-0.4136561772736705,-0.4701836737531731
100580,COL07,COL07_CS,2,2,2,SEM2_PHYSICS,physics,physics,F0305,0,0,85.106,0,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,1,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,0,1,0,9.004,0,0,52.608,0,0,1,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,2.915,3.616,7.465,0.274,4.129,6.064,0.06750706045835662,-0.39432115724277383,-0.7812100458291346,-0.06405947111910687
100580,COL07,COL07_CS,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0309,1,1,34.043,0,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,1,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,0,1,0,13.257,0,0,26,0,0,1,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,0.687,2.727,4.496,2.622,4.357,6.651,-0.7886139926563145,-0.4703854695763226,1.4717749750570328,-0.39763317181929203
100580,COL07,COL07_CS,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0312,1,1,38.298,0,17.650,0,0,0,1,67.596,39.687,68.998,46.534,61.541,41.229,60.349,2.660,2.675,2.963,2.725,2.352,3.604,2.522,3.937,1,1,1,727.469,713.594,6.729,4.860,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.856915691451289,1.662,0,1,0,1,0,1,35.637,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,1.991,0,5.511,2.513,2.677,8.710,-0.9666423060225479,-1.426745015773237,0.8675869711001484,-1.4470207116174651
100596,COL07,COL07_CS,1,1,1,SEM1_MATH,math,math,F0290,0,0,27.660,1,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,3.969,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,1,0,1,11.383,0,0,35.359,0,0,1,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.331,2.228,5.043,1.859,5.906,5.984,0.31690634085236646,-1.1359157646596965,0.8859578681180951,0.07139894391384864
100596,COL07,COL07_CS,1,1,1,SEM1_PHYSICS,physics,physics,F0293,0,0,36.170,0,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,NA,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,0,1,0,2.427,0,1,41.914,1,0,0,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,1.230,1.100,3.934,1.358,1.300,6.580,1.6815106167686245,-2.0929835610930834,1.4267872624899263,0.3547504250357865
100596,COL07,COL07_CS,1,1,1,SEM1_PROGRAMMING,programming,programming,F0295,1,1,31.915,0,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,3.969,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,0,1,0,11.280,1,0,51.693,1,0,0,3_neither_agree_nor_disagree,3_neither_agree_nor_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,2.764,5.549,5.788,1.101,4.684,11.463,0.2163420180134803,-2.071806308508337,1.6938999651136921,0.7336348287750253
100596,COL07,COL07_CS,1,1,1,SEM1_WRITING,writing,writing,F0298,1,1,17.021,1,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,3.969,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,0,1,0,3.156,1,0,35.257,1,0,0,1_strongly_disagree,1_strongly_disagree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,2.390,3.517,4.897,3.244,3.965,5.920,-0.5000375415693817,-0.5277359226507957,0.44427331495262545,0.23219302750476717
100596,COL07,COL07_CS,2,2,2,SEM2_MATH,math,math,F0303,1,1,36.170,0,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,3.969,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,0,1,0,6.951,1,1,40.060,1,0,0,1_strongly_disagree,1_strongly_disagree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,0.780,2.882,8.010,1.782,4.522,8.249,0.6305440729874215,2.6086249891136726,-0.37916584106845286,-0.4644781107926951
100596,COL07,COL07_CS,2,2,2,SEM2_PHYSICS,physics,physics,F0305,0,0,53.191,0,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,3.969,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,0,1,0,9.004,0,0,52.608,0,0,1,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,2.915,3.616,7.465,0.274,4.129,6.064,0.06750706045835662,-0.39432115724277383,-0.7812100458291346,-0.06405947111910687
100596,COL07,COL07_CS,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0308,0,0,19.149,0,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,3.969,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,0,1,0,10.798,0,0,50.209,0,0,1,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,2.851,1.775,6.840,2.895,3.911,10.430,-0.13701358878847866,0.0011738541081599404,0.7083723561160068,0.10695092695626117
100596,COL07,COL07_CS,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0310,1,1,74.468,1,19.250,1,0,1,0,55.286,59.108,53.165,68.254,48.924,39.140,32.885,2.150,2.384,1.846,2.322,3.969,4.268,3.915,4.108,1,1,0,630.901,696.825,3.443,4.393,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5201873449378325,0.237,0,1,0,13.803,0,0,51.143,0,0,1,3_neither_agree_nor_disagree,3_neither_agree_nor_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,3.919,1.416,2.416,0.507,5.782,7.570,0.5520714970611172,0.5091846270161713,-0.41205729259246526,-0.6676102677290953
100611,COL07,COL07_CS,1,1,1,SEM1_MATH,math,math,F0291,1,1,6.383,0,17.770,0,1,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,0,1,0,10.589,0,0,26,1,0,0,4_agree,4_agree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,3.855,3.459,6.411,2.059,4.921,8.615,-1.6776458903902216,0.03599807659094914,0.3357268845712815,1.1207566104992122
100611,COL07,COL07_CS,1,1,1,SEM1_PHYSICS,physics,physics,F0294,1,1,8.511,0,17.770,0,1,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,0,1,0,8.917,1,1,28.368,1,0,0,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.861,2.301,3.576,0.861,4.759,7.663,0.7610917486417901,0.8009073306624007,0.39847362787336515,-0.0045385479961406044
100611,COL07,COL07_CS,1,1,1,SEM1_PROGRAMMING,programming,programming,F0297,1,1,21.277,1,17.770,0,NA,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,1,0,0,9.150,0,0,40.081,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,1.462,2.524,5.776,2.688,5.701,6.580,-1.3096044278036503,-0.5851105104816319,0.31211274805173306,0.6530734416989984
100611,COL07,COL07_CS,1,1,1,SEM1_WRITING,writing,writing,F0300,1,1,25.532,0,17.770,0,1,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,1,0,0,12.108,0,1,40.935,0,0,1,3_neither_agree_nor_disagree,3_neither_agree_nor_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.816,3.246,7.211,2.418,5.068,7.141,0.5373798056714176,-1.5234823549025787,-0.465379317048246,-0.7339556417711082
100611,COL07,COL07_CS,2,2,2,SEM2_MATH,math,math,F0303,1,1,53.191,1,17.770,0,1,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,0,1,0,6.951,1,1,40.060,1,0,0,1_strongly_disagree,1_strongly_disagree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,0.780,2.882,8.010,1.782,4.522,8.249,0.6305440729874215,2.6086249891136726,-0.37916584106845286,-0.4644781107926951
100611,COL07,COL07_CS,2,2,2,SEM2_PHYSICS,physics,physics,F0304,1,1,27.660,1,17.770,0,1,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,0,1,0,7.426,0,1,32.504,1,0,0,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.246,1.877,6.483,2.405,3.575,8.175,0.4968342295596535,-0.07261096431632377,0.05508323798022554,-1.7747564319715288
100611,COL07,COL07_CS,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0308,0,0,46.809,0,17.770,0,1,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,0,1,0,10.798,0,0,50.209,0,0,1,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,2.851,1.775,6.840,2.895,3.911,10.430,-0.13701358878847866,0.0011738541081599404,0.7083723561160068,0.10695092695626117
100611,COL07,COL07_CS,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0312,1,1,2.128,0,17.770,0,1,1,1,46.736,45.106,49.297,49.046,56.229,48.223,62.028,3.225,2.923,3.077,2.445,1.256,1.789,1,2.325,1,1,0,870.974,885.583,6.566,6.225,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,5,0.295,0,1,0,1,0,1,35.637,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,1.991,0,5.511,2.513,2.677,8.710,-0.9666423060225479,-1.426745015773237,0.8675869711001484,-1.4470207116174651
100618,COL07,COL07_CS,1,1,1,SEM1_MATH,math,math,F0289,1,1,85.106,0,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,0,1,0,12.294,0,1,39.292,0,0,1,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.647,1.501,3.016,0.177,2.156,8.292,0.09512822313417876,-1.8867958009395431,0.8814950188241972,-1.4752978323105737
100618,COL07,COL07_CS,1,1,1,SEM1_PHYSICS,physics,physics,F0294,1,1,82.979,1,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,0,1,0,8.917,1,1,28.368,1,0,0,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.861,2.301,3.576,0.861,4.759,7.663,0.7610917486417901,0.8009073306624007,0.39847362787336515,-0.0045385479961406044
100618,COL07,COL07_CS,1,1,1,SEM1_PROGRAMMING,programming,programming,F0296,0,0,68.085,0,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,0,1,0,10.014,0,0,33.019,0,1,0,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,2.980,2.068,3.123,1.307,2.668,6.211,-0.14483819203806528,0.9161266458376751,-1.8478284530323874,0.8611456385183596
100618,COL07,COL07_CS,1,1,1,SEM1_WRITING,writing,writing,F0300,1,1,70.213,1,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,1,0,0,12.108,0,1,40.935,0,0,1,3_neither_agree_nor_disagree,3_neither_agree_nor_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.816,3.246,7.211,2.418,5.068,7.141,0.5373798056714176,-1.5234823549025787,-0.465379317048246,-0.7339556417711082
100618,COL07,COL07_CS,2,2,2,SEM2_MATH,math,math,F0303,1,1,95.745,0,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,0,1,0,6.951,1,1,40.060,1,0,0,1_strongly_disagree,1_strongly_disagree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,0.780,2.882,8.010,1.782,4.522,8.249,0.6305440729874215,2.6086249891136726,-0.37916584106845286,-0.4644781107926951
100618,COL07,COL07_CS,2,2,2,SEM2_PHYSICS,physics,physics,F0304,1,1,61.702,1,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,0,1,0,7.426,0,1,32.504,1,0,0,2_disagree,2_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,2.246,1.877,6.483,2.405,3.575,8.175,0.4968342295596535,-0.07261096431632377,0.05508323798022554,-1.7747564319715288
100618,COL07,COL07_CS,2,2,2,SEM2_CIRCUITS,circuits,circuits,F0307,1,1,97.872,1,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,0,1,0,14.363,0,0,48.405,1,0,0,5_strongly_agree,5_strongly_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,3.302,3.937,6.955,0,5.110,9.318,-0.33333711361630436,0.9772654646587243,-0.6652825763037359,-1.0075934419730843
100618,COL07,COL07_CS,2,2,2,SEM2_SOFT_SKILLS,soft skills,soft_skills,F0311,0,0,76.596,1,19.100,1,0,1,0,80.175,68.690,65.206,72.268,75.621,67.484,65.514,2.796,3.561,2.729,3.683,4.650,5,4.540,4.815,1,1,0,700.696,832.622,7.408,13.208,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.79297805915532,0.517,0,1,0,7.553,0,1,27.958,0,0,1,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,3.790,1.214,5.308,2.658,2.262,8.027,-0.5334838977704025,0.5010920251319172,-0.4100553102848273,-0.4649931606528362
100613,COL07,COL07_CS,1,1,1,SEM1_MATH,math,math,F0290,0,0,63.830,0,19.760,1,1,0,0,52.202,59.808,64.833,60.025,78.134,57.764,54.369,3.761,3.129,3.334,3.318,2.428,3.478,1.898,3.848,1,1,0,633.174,870.464,4.636,5.777,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.339306638872208,0.421,1,0,1,11.383,0,0,35.359,0,0,1,1_strongly_disagree,2_disagree,4_agree,fixed intelligence&&strongly agree::can learn&&neither agree nor disagree::student control&&strongly disagree,1.331,2.228,5.043,1.859,5.906,5.984,0.31690634085236646,-1.1359157646596965,0.8859578681180951,0.07139894391384864
100613,COL07,COL07_CS,1,1,1,SEM1_PHYSICS,physics,physics,F0293,0,0,48.936,0,19.760,1,1,0,0,52.202,59.808,64.833,60.025,78.134,57.764,54.369,3.761,3.129,3.334,3.318,2.428,3.478,1.898,3.848,1,1,0,633.174,870.464,4.636,5.777,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.339306638872208,0.421,0,1,0,2.427,0,1,41.914,1,0,0,4_agree,5_strongly_agree,2_disagree,fixed intelligence&&disagree::can learn&&strongly agree::student control&&neither agree nor disagree,1.230,1.100,3.934,1.358,1.300,6.580,1.6815106167686245,-2.0929835610930834,1.4267872624899263,0.3547504250357865
100613,COL07,COL07_CS,1,1,1,SEM1_PROGRAMMING,programming,programming,F0296,0,0,12.766,1,19.760,1,1,0,0,52.202,59.808,64.833,60.025,78.134,57.764,54.369,3.761,3.129,3.334,3.318,2.428,3.478,1.898,3.848,1,1,0,633.174,870.464,4.636,5.777,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.339306638872208,0.421,0,1,0,10.014,0,0,33.019,0,1,0,2_disagree,3_neither_agree_nor_disagree,5_strongly_agree,fixed intelligence&&agree::can learn&&disagree::student control&&strongly agree,2.980,2.068,3.123,1.307,2.668,6.211,-0.14483819203806528,0.9161266458376751,-1.8478284530323874,0.8611456385183596
100613,COL07,COL07_CS,1,1,1,SEM1_WRITING,writing,writing,F0299,0,0,31.915,0,19.760,1,1,0,0,52.202,59.808,64.833,60.025,78.134,57.764,54.369,3.761,3.129,3.334,3.318,2.428,3.478,1.898,3.848,1,1,0,633.174,870.464,4.636,5.777,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.339306638872208,0.421,0,1,0,9.577,1,1,50.902,0,0,1,5_strongly_agree,1_strongly_disagree,3_neither_agree_nor_disagree,fixed intelligence&&strongly disagree::can learn&&agree::student control&&disagree,1.837,2.127,5.155,2.258,2.532,8.673,0.3776135523359639,0.07651900859289644,-0.7411415823851703,1.5672020507911537
100613,COL07,COL07_CS,2,2,2,SEM2_MATH,math,math,F0302,0,0,89.362,0,19.760,1,1,0,0,52.202,59.808,64.833,60.025,78.134,57.764,54.369,3.761,3.129,3.334,3.318,2.428,3.478,1.898,3.848,1,1,0,633.174,870.464,4.636,5.777,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.339306638872208,0.421,0,1,0,3.096,1,0,34.636,0,0,1,3_neither_agree_nor_disagree,4_agree,1_strongly_disagree,fixed intelligence&&neither agree nor disagree::can learn&&strongly disagree::student control&&agree,2.008,1.283,5.784,3.412,4.059,4.655,-2.2593414353953696,0.04071414379013451,-0.4136561772736705,-0.4701836737531731
